record_id,lesson_id,lesson_number,lesson_title,exercise_order,exercise_type,textbook_page,textbook_page_range,source_pdf_page,source_pdf_page_range,section_id,section_label,prompt_raw,options_raw,audio_asset_ids,related_text_dialogue_ids,answer_status,review_status,source_note,uncertainty,source_file
E06-032,boya-intermediate-i-lesson-06,6,挑战,32,pattern_completion,93,,104,,S06-014-02,句式练习,"用“谁……谁……”完成句子：
（1）我们7点在公园门口集合，________
（2）我看这个小伙子不错，________
（3）这部电影很感人，________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-033,boya-intermediate-i-lesson-06,6,挑战,33,pattern_completion,93,,104,,S06-014-02,句式练习,"用“或许……或许……”完成句子：
（1）暑假去哪儿我还没安排，________
（2）结婚以后住在哪儿我们还没商量，________
（3）他心里到底是怎么想的我还真不清楚，________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-034,boya-intermediate-i-lesson-06,6,挑战,34,culture_discussion,93,,104,,S06-015-01,请你说说,请你说说：你参观过中国的寺庙吗？介绍你参观过的某座寺庙。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-035,boya-intermediate-i-lesson-06,6,挑战,35,reading_comprehension,95,,106,,S06-015-03,读后回答,"读后回答：
1. 佛教的寺庙里为什么要供奉千手观音？
2. 千手观音为什么有一千只手？",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-036,boya-intermediate-i-lesson-06,6,挑战,36,viewing_response,95,,106,,S06-015-04,观后谈,观看中国残疾人艺术团表演的舞蹈《千手观音》，谈谈自己的感想。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-037,boya-intermediate-i-lesson-06,6,挑战,37,speech,95,,106,,S06-016-01,三分钟演讲,以“假如我是一个残疾人”为题，做三分钟演讲。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-038,boya-intermediate-i-lesson-06,6,挑战,38,classroom_practice,95,,106,,S06-016-02,课堂实践,看一段残疾人奥运会的视频，对其中精彩而感人的画面进行评述。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-039,boya-intermediate-i-lesson-06,6,挑战,39,paragraph_speaking,95,,106,,S06-016-03,成段叙述,我能为残疾人做些什么？,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-040,boya-intermediate-i-lesson-06,6,挑战,40,person_introduction,95,,106,,S06-016-04,人物介绍,介绍一位身有残疾却为世界做出重大贡献的伟大人物。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E07-001,boya-intermediate-i-lesson-07,7,我的同事,1,transformation,98,,,,S07-02,课堂实践,模仿例词，将所给词语改成“A里AB”的形式，并正确朗读。例：傻气→傻里傻气；糊涂、慌张、哆嗦、古怪、俗气、啰唆。,,,,not_provided_in_source,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-002,boya-intermediate-i-lesson-07,7,我的同事,2,presentation_prep,98,,,,S07-03,三分钟演讲准备,以小组为单位，分别介绍你们国家的人在思想文化或生活习惯方面一些突出的特点，整理成PPT等形式。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-003,boya-intermediate-i-lesson-07,7,我的同事,3,audio_question,98,,,,S07-04,词语理解／听对话，回答问题,女士对男士加班写论文是什么态度？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-004,boya-intermediate-i-lesson-07,7,我的同事,4,audio_question,98,,,,S07-04,词语理解／听对话，回答问题,女士为什么不想买车？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-005,boya-intermediate-i-lesson-07,7,我的同事,5,audio_question,98,,,,S07-04,词语理解／听对话，回答问题,男士上班为什么迟到了？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-006,boya-intermediate-i-lesson-07,7,我的同事,6,audio_question,98,,,,S07-04,词语理解／听对话，回答问题,女士为什么改变了计划？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-007,boya-intermediate-i-lesson-07,7,我的同事,7,audio_question,98,,,,S07-04,词语理解／听对话，回答问题,女士为什么不去参加今晚的宴会？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-008,boya-intermediate-i-lesson-07,7,我的同事,8,audio_choice,98,,,,S07-05,词语理解／选出与所听到的句子意思相近一项,选出与所听到的句子意思相近一项。1. A我不知道该怎么回答你们关于这次事故的提问。 B关于这次事故调查结果我不知道该告诉谁。 C在这次事故的调查结果出来之后，我才会回答你们的提问。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-009,boya-intermediate-i-lesson-07,7,我的同事,9,audio_choice,98,,,,S07-05,词语理解／选出与所听到的句子意思相近一项,2. A他平时很爱生气，因为别人都说他傻。 B他的样子看起来不太聪明，但是他工作能力非常强。 C他平时的样子很傻，干起活儿来更傻。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-010,boya-intermediate-i-lesson-07,7,我的同事,10,audio_choice,99,,,,S07-05,词语理解／选出与所听到的句子意思相近一项,3. A这个小孩子做出了高难动作，受到观众的赞美。 B这个小孩子能做高难的动作，让观众叹息不止。 C不应该让这么小的孩子做这么高难的动作。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-011,boya-intermediate-i-lesson-07,7,我的同事,11,audio_choice,99,,,,S07-05,词语理解／选出与所听到的句子意思相近一项,4. A明明是他做错了，为什么让我道歉？ B明明是你做错了，怎么还生别人的气呢？ C明明是你做错了，怎么能把责任推到别人身上呢？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-012,boya-intermediate-i-lesson-07,7,我的同事,12,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,你认为现在做什么工作容易赚钱？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-013,boya-intermediate-i-lesson-07,7,我的同事,13,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,过年的时候，人们都祝愿对方发财。如果你真的发财了，你最想做的三件事是什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-014,boya-intermediate-i-lesson-07,7,我的同事,14,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,爱好与嗜好有什么区别？你有什么嗜好？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-015,boya-intermediate-i-lesson-07,7,我的同事,15,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,你认为哪些话题属于个人隐私？当别人问你一些涉及隐私的问题时，你会怎么回答？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-016,boya-intermediate-i-lesson-07,7,我的同事,16,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,你认为哪些行为是缺少教养的？举例说明。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-017,boya-intermediate-i-lesson-07,7,我的同事,17,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,你最佩服的人是谁？为什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-018,boya-intermediate-i-lesson-07,7,我的同事,18,speaking,99,,,,S07-06,词语理解／用三至五句话回答问题，并使用画线词语,在你的成长过程中，你曾经做过什么令你自己或家人朋友感到自豪的事情？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-019,boya-intermediate-i-lesson-07,7,我的同事,19,audio_follow_read,99,,,,S07-07,语句理解／听录音，跟读句子，并用画线词语各说一句话,公司里没有比他更努力工作的人了。听录音，跟读句子，并用画线词语各说一句话。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-020,boya-intermediate-i-lesson-07,7,我的同事,20,audio_follow_read,99,,,,S07-07,语句理解／听录音，跟读句子，并用画线词语各说一句话,他是个工作狂，你要叫他不做事，那简直是要他的命。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-021,boya-intermediate-i-lesson-07,7,我的同事,21,audio_follow_read,99,,,,S07-07,语句理解／听录音，跟读句子，并用画线词语各说一句话,您的英文地道极了，不比英国人差啊！,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-022,boya-intermediate-i-lesson-07,7,我的同事,22,audio_follow_read,99,,,,S07-07,语句理解／听录音，跟读句子，并用画线词语各说一句话,不管在北京还是在外地，我都习惯早起早睡。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-023,boya-intermediate-i-lesson-07,7,我的同事,23,audio_discussion,99,,,,S07-08,语句理解／听录音，跟读句子，并讨论其意义和使用情境,久仰大名，幸会幸会。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-024,boya-intermediate-i-lesson-07,7,我的同事,24,audio_discussion,99,,,,S07-08,语句理解／听录音，跟读句子，并讨论其意义和使用情境,薄酒一杯，不成敬意。招待不周，请多包涵。雕虫小技，何足挂齿？承蒙关照，不胜感激。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-025,boya-intermediate-i-lesson-07,7,我的同事,25,audio_fill,100,,,,S07-10,语段理解／听对话，做练习,听第一遍录音，填空：老张______就是喝酒，一喝起来就没够。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-026,boya-intermediate-i-lesson-07,7,我的同事,26,audio_fill,100,,,,S07-10,语段理解／听对话，做练习,这家伙是一个电脑游戏迷，打起游戏来像______一样。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-027,boya-intermediate-i-lesson-07,7,我的同事,27,audio_fill,100,,,,S07-10,语段理解／听对话，做练习,别看他平时傻里傻气的，其实很聪明，挺会______的。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-028,boya-intermediate-i-lesson-07,7,我的同事,28,audio_fill,100,,,,S07-10,语段理解／听对话，做练习,最让我们佩服的，是他能摆一桌像样儿的酒席，那______的菜肴常常让大家赞叹不已。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-029,boya-intermediate-i-lesson-07,7,我的同事,29,audio_fill,100,,,,S07-10,语段理解／听对话，做练习,这是______，我无可奉告。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-030,boya-intermediate-i-lesson-07,7,我的同事,30,audio_true_false,100,,,,S07-10,语段理解／听对话，做练习,老板最喜欢像老张这样的职员。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-031,boya-intermediate-i-lesson-07,7,我的同事,31,audio_true_false,100,,,,S07-10,语段理解／听对话，做练习,小张想出国，所以学起外语来像拼命一样。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-032,boya-intermediate-i-lesson-07,7,我的同事,32,audio_true_false,100,,,,S07-10,语段理解／听对话，做练习,老张不喜欢打太极拳，但是喜欢写作。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-033,boya-intermediate-i-lesson-07,7,我的同事,33,audio_true_false,100,,,,S07-10,语段理解／听对话，做练习,小张年纪小，大张个子高。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-034,boya-intermediate-i-lesson-07,7,我的同事,34,audio_open_response,101,,,,S07-10,语段理解／听对话，做练习,听后回答：说说老张、小张和大张各自的优点和缺点。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-035,boya-intermediate-i-lesson-07,7,我的同事,35,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“好家伙”组织对话：（1）A：______ B：______,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-036,boya-intermediate-i-lesson-07,7,我的同事,36,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“好家伙”组织对话：（2）A：______ B：______,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-037,boya-intermediate-i-lesson-07,7,我的同事,37,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“一不……二不……”按要求说一句话：强调“很少花钱”。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-038,boya-intermediate-i-lesson-07,7,我的同事,38,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“一不……二不……”按要求说一句话：强调“没有不良嗜好”。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-039,boya-intermediate-i-lesson-07,7,我的同事,39,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“一不……二不……”按要求说一句话：强调“什么都不会”。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-040,boya-intermediate-i-lesson-07,7,我的同事,40,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“别看”完成对话：（1）A：他那么瘦小，干这么重的体力活儿行吗？ B：______,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-041,boya-intermediate-i-lesson-07,7,我的同事,41,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“别看”完成对话：（2）A：这次考试有那么多题，一定很难吧？ B：______,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-042,boya-intermediate-i-lesson-07,7,我的同事,42,pattern_practice,102,,,,S07-12,口语句式／句式练习,用“别看”完成对话：（3）A：那么便宜的鞋，质量一定不怎么样。 B：______,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-043,boya-intermediate-i-lesson-07,7,我的同事,43,culture_prompt,102,,,,S07-13,文化知识／请你说说,汉语中有许多一词多义的词语，如“打”。列举能和“打”搭配的词语，并说出“打”在词语中的意思。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-044,boya-intermediate-i-lesson-07,7,我的同事,44,culture_prompt,102,,,,S07-13,文化知识／请你说说,介绍你们国家语言中一词多义的现象。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-045,boya-intermediate-i-lesson-07,7,我的同事,45,reading_question,103,,,,S07-15,文化知识／读后回答,什么是谦辞？举例说明。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-046,boya-intermediate-i-lesson-07,7,我的同事,46,reading_question,103,,,,S07-15,文化知识／读后回答,在古代汉语中，用于谦称自己或和自己有关的事物的常用词语有哪些？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-047,boya-intermediate-i-lesson-07,7,我的同事,47,reading_question,103,,,,S07-15,文化知识／读后回答,说出一两个表示谦虚的成语。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-048,boya-intermediate-i-lesson-07,7,我的同事,48,reading_question,103,,,,S07-15,文化知识／读后回答,在现代礼貌用语中，有哪些保留下来的谦辞？举例说明。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-049,boya-intermediate-i-lesson-07,7,我的同事,49,research,103,,,,S07-16,拓展练习／查资料,查资料：找成语，看哪些成语用在自己身上表示谦虚。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-050,boya-intermediate-i-lesson-07,7,我的同事,50,presentation,103,,,,S07-17,拓展练习／三分钟演讲,以“本国人在思想文化或生活习惯方面突出特点”为题，做三分钟演讲。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-051,boya-intermediate-i-lesson-07,7,我的同事,51,oral_extension,104,,,,S07-18,拓展练习／成段叙述,下面是中国人喜爱的几种植物，说说中国人为什么喜爱这些植物：梅花、牡丹、松树、竹子。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-052,boya-intermediate-i-lesson-07,7,我的同事,52,survey,105,,,,S07-20,小调查,调查你认识三至五位公司职员，了解他们在什么情况下会辞去现在的工作，整理出一份调查报告。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-053,boya-intermediate-i-lesson-07,7,我的同事,53,discussion,105,,,,S07-21,课堂讨论,什么样的人可以被称为“老好人”？你愿意做“老好人”吗？为什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-054,boya-intermediate-i-lesson-07,7,我的同事,54,presentation_prep,106,,,,S07-22,三分钟演讲准备,人的一生是短暂的，你希望在自己有限的生命中，给这个世界带来什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-055,boya-intermediate-i-lesson-07,7,我的同事,55,audio_question,106,,,,S07-23,词语理解／听对话，回答问题,女士今天精神状态怎么样？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-056,boya-intermediate-i-lesson-07,7,我的同事,56,audio_question,106,,,,S07-23,词语理解／听对话，回答问题,街上为什么冷冷清清？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-057,boya-intermediate-i-lesson-07,7,我的同事,57,audio_question,106,,,,S07-23,词语理解／听对话，回答问题,男士为什么不去爬山？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-058,boya-intermediate-i-lesson-07,7,我的同事,58,audio_question,106,,,,S07-23,词语理解／听对话，回答问题,女士为什么不跟大家一起跳舞？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-059,boya-intermediate-i-lesson-07,7,我的同事,59,audio_question,106,,,,S07-23,词语理解／听对话，回答问题,小赵怎么了？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-060,boya-intermediate-i-lesson-07,7,我的同事,60,speaking,106,,,,S07-24,词语理解／用三至五句话回答问题，并使用画线词语,在你们国家，人们退休以后，一般做什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-061,boya-intermediate-i-lesson-07,7,我的同事,61,speaking,106,,,,S07-24,词语理解／用三至五句话回答问题，并使用画线词语,在什么情况下，你会向老板提出辞职？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-062,boya-intermediate-i-lesson-07,7,我的同事,62,speaking,106,,,,S07-24,词语理解／用三至五句话回答问题，并使用画线词语,回想自己过去，你有什么后悔的事情吗？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-063,boya-intermediate-i-lesson-07,7,我的同事,63,speaking,106,,,,S07-24,词语理解／用三至五句话回答问题，并使用画线词语,人类做出哪些推测后来得到了证实？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-064,boya-intermediate-i-lesson-07,7,我的同事,64,audio_fill,106,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,在我看来，世界上没有比中国人更______的了。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-065,boya-intermediate-i-lesson-07,7,我的同事,65,audio_fill,106,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,你要是叫一个中国人不做事，那简直是______。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-066,boya-intermediate-i-lesson-07,7,我的同事,66,audio_fill,106,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,传统的中国人非常______。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-067,boya-intermediate-i-lesson-07,7,我的同事,67,audio_fill,106,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,一般来说，中国人很少______。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-068,boya-intermediate-i-lesson-07,7,我的同事,68,audio_fill,107,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,不管中国人到了哪里，他的______都绝不改变。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-069,boya-intermediate-i-lesson-07,7,我的同事,69,audio_fill,107,,,,S07-25,语句理解／听录音，填空并谈谈自己看法,中国人非常懂得______的道理。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-070,boya-intermediate-i-lesson-07,7,我的同事,70,online_song_discussion,107,,,,S07-26,语句理解／在线听歌曲《中国人》，并谈谈自己的感受,在线听歌曲《中国人》，并谈谈自己的感受。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-071,boya-intermediate-i-lesson-07,7,我的同事,71,audio_fill,107,,,,S07-28,语段理解／听短文，做练习,终于，有人______了：“老王呢？老王怎么没来？”,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-072,boya-intermediate-i-lesson-07,7,我的同事,72,audio_fill,107,,,,S07-28,语段理解／听短文，做练习,又过了一会儿，这一消息______总经理秘书小李______。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-073,boya-intermediate-i-lesson-07,7,我的同事,73,audio_fill,107,,,,S07-28,语段理解／听短文，做练习,上面只写了十个字：____________________。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-074,boya-intermediate-i-lesson-07,7,我的同事,74,audio_fill,107,,,,S07-28,语段理解／听短文，做练习,趁着______，该出去走走了。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-075,boya-intermediate-i-lesson-07,7,我的同事,75,audio_fill,107,,,,S07-28,语段理解／听短文，做练习,大家似乎都有些______，回想着老王在这里工作时的往事。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-076,boya-intermediate-i-lesson-07,7,我的同事,76,audio_true_false,107,,,,S07-28,语段理解／听短文，做练习,大家一走进办公室，就觉得比平时冷了很多。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-077,boya-intermediate-i-lesson-07,7,我的同事,77,audio_true_false,107,,,,S07-28,语段理解／听短文，做练习,老王是大家心目中的“老好人”。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-078,boya-intermediate-i-lesson-07,7,我的同事,78,audio_true_false,108,,,,S07-28,语段理解／听短文，做练习,老王退休了，他想去世界各地旅行。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-079,boya-intermediate-i-lesson-07,7,我的同事,79,audio_true_false,108,,,,S07-28,语段理解／听短文，做练习,大家都没心思工作了，回想着老王在这里工作时的往事。,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-080,boya-intermediate-i-lesson-07,7,我的同事,80,audio_open_response,108,,,,S07-28,语段理解／听短文，做练习,听后介绍：为什么大家都说老王是一个“老好人”？,,,,audio_dependent,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-081,boya-intermediate-i-lesson-07,7,我的同事,81,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“……（了）许多”造句：（1）热闹。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-082,boya-intermediate-i-lesson-07,7,我的同事,82,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“……（了）许多”造句：（2）进步。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-083,boya-intermediate-i-lesson-07,7,我的同事,83,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“……（了）许多”造句：（3）高。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-084,boya-intermediate-i-lesson-07,7,我的同事,84,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“这是怎么话儿说的”组织对话：A：______ B：______。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-085,boya-intermediate-i-lesson-07,7,我的同事,85,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“说……就……了”造句：（1）下雨。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-086,boya-intermediate-i-lesson-07,7,我的同事,86,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“说……就……了”造句：（2）解决。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-087,boya-intermediate-i-lesson-07,7,我的同事,87,pattern_practice,109,,,,S07-30,口语句式／句式练习,用“说……就……了”造句：（3）结婚。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-088,boya-intermediate-i-lesson-07,7,我的同事,88,culture_prompt,109,,,,S07-31,文化知识／请你说说,介绍你学过的汉语礼貌用语。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-089,boya-intermediate-i-lesson-07,7,我的同事,89,culture_prompt,109,,,,S07-31,文化知识／请你说说,介绍你们国家经常使用的礼貌用语，并翻译成汉语。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-090,boya-intermediate-i-lesson-07,7,我的同事,90,reading_question,110,,,,S07-33,文化知识／读后回答,什么是敬辞？举例说明。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-091,boya-intermediate-i-lesson-07,7,我的同事,91,reading_question,110,,,,S07-33,文化知识／读后回答,在古代汉语中，用于敬称对方、对方的亲属或和对方有关的事物的常用词语有哪些？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-092,boya-intermediate-i-lesson-07,7,我的同事,92,reading_question,110,,,,S07-33,文化知识／读后回答,在现代礼貌用语中，有哪些保留下来的谦辞？举例说明。,,,,open,pending_review,,教材原题写作“谦辞”，与本篇“敬辞”主题不一致，待教师核对。,work/boya-intermediate/extractions/structured-lesson-07.json
E07-093,boya-intermediate-i-lesson-07,7,我的同事,93,oral_extension,110,,,,S07-34,拓展练习／成段叙述,你身边有没有像“老王”这样的“老好人”？简单介绍一下。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-094,boya-intermediate-i-lesson-07,7,我的同事,94,discussion,110,,,,S07-35,拓展练习／课堂讨论,在现代社会里，有的人就像“老王”一样，抱着“世界那么大，我想去看看”的人生态度，宁可辞职，也要去周游全国或全世界，了解当今这个时代。谈谈自己对这种人生态度的看法。,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-095,boya-intermediate-i-lesson-07,7,我的同事,95,survey,110,,,,S07-36,拓展练习／调查报告,在什么情况下人们会辞去现在的工作？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E07-096,boya-intermediate-i-lesson-07,7,我的同事,96,presentation,110,,,,S07-37,拓展练习／三分钟演讲,你希望在自己有限的生命中，给这个世界带来什么？,,,,open,pending_review,,,work/boya-intermediate/extractions/structured-lesson-07.json
E08-001,boya-intermediate-i-lesson-08,8,学汉语的苦恼,1,speech_preparation,113,,,,S08-002,课前准备,围绕学汉字的苦恼和乐趣、记汉字的小窍门儿做三分钟演讲准备。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-002,boya-intermediate-i-lesson-08,8,学汉语的苦恼,2,listening_comprehension_questions,113,,,,S08-003,词语理解,听对话，回答5个问题。,,"[""A08-002""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
