grammar_id,lesson_key,textbook_id,volume,lesson_id,lesson_number,lesson_title,pattern,function_zh,meaning_vi,meaning_vi_status,example_sentence_zh,evidence_zh,source_section,source_pdf_page,source_printed_page,source_pdf_pages,source_printed_pages,source_status,needs_manual,source_notes
boya-elementary-ii:lesson-13:audit-grammar-002,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,adj.+得+结果／程度,,Tính từ加得加 kết quả hoặc mức độ diễn tả mức độ mạnh dẫn đến một hệ quả.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-003,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,越……越……,,越…越… diễn tả sự thay đổi dần: càng… càng….,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-004,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,连……都……,,连…都… nhấn mạnh ngay cả trường hợp cực đoan cũng như vậy.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-005,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,不管……都……,,不管…都… nghĩa là bất kể điều kiện nào thì kết quả vẫn không thay đổi.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-006,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,为了……,,为了… dùng để nêu mục đích của hành động.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-007,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,一遍一遍+V,,一遍一遍加 động từ diễn tả làm lặp lại hết lần này đến lần khác.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-008,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,看起来+形容词,,看起来加 tính từ nói ấn tượng nhận được từ quan sát bên ngoài.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-13:audit-grammar-009,boya-elementary-ii:lesson-13,boya-elementary-ii,初级起步篇 II,lesson-13,13,我叫‘不紧张’,连……都忘了怎么说,,连…都忘了怎么说 nhấn mạnh đến điều cơ bản cũng quên cách nói.,translated_subagent_draft,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,V+不出来；adj.+得……；越……越……；连……都……；不管……都……；我紧张得连‘你好’都说不出来。；越紧张，越不知道该怎么说。；她不管遇到什么事情，都不紧张。；最重要的是，一遍一遍告诉自己，我叫‘不紧张’。,参考句式／常用句子；常用句子续页,141,130,141;142,130;131,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-001,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,其实……,,其实 dùng để nêu sự thật hoặc ý giải thích đằng sau bề ngoài.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-002,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,为了……,,为了… diễn tả mục đích hoặc động cơ của việc làm.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-003,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,只要……就……,,只要…就… nêu điều kiện đủ: chỉ cần vế đầu đúng thì vế sau xảy ra.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-004,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,V下来（坚持下来）,,Động từ加下来 như 坚持下来 diễn tả tiếp tục và duy trì đến cuối cùng.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-005,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,专门+V,,专门 đứng trước động từ để nói cố ý dành riêng cho một mục đích.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-006,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,V过（经历）,,过 sau động từ diễn tả đã từng trải qua kinh nghiệm đó.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-007,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,就+结果,,就 đứng trước kết quả để nhấn mạnh kết quả đến ngay hay tất yếu.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-008,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,因为……所以……,,因为…所以… nối nguyên nhân ở vế đầu với kết quả ở vế sau.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-009,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,当+职业,,当 cộng nghề nghiệp nghĩa là làm nghề hoặc giữ vai trò đó.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-14:audit-grammar-010,boya-elementary-ii:lesson-14,boya-elementary-ii,初级起步篇 II,lesson-14,14,实现理想,必须／一定要+V,,必须 hoặc 一定要加 động từ diễn tả yêu cầu bắt buộc hay rất cần thiết.,translated_subagent_draft,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,其实……；为了……；V下来；我专门学过唱歌，但后来觉得太麻烦了，就没坚持下来。；只要坚持努力，就可以成功。；为了和小孩子沟通，你应该多花时间学习中文。；怎么做才能实现理想呢？只要……，就……。,综合练习／参考词语；参考句式／常用句子,149,138,149;150,138;139,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-001,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,V+一下儿,,Động từ加一下儿 làm yêu cầu hay hành động nghe ngắn và nhẹ hơn.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-002,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,如果……就……,,如果…就… nêu điều kiện và kết quả tương ứng.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-003,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,又……又……,,又…又… mô tả hai đặc điểm hoặc hai việc cùng có.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-004,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,V+着,,着 sau động từ diễn tả trạng thái đang tiếp diễn hay đang được duy trì.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-005,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,越来越……,,越来越… diễn tả mức độ thay đổi ngày càng tăng hoặc giảm.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-006,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,……就可以了,,…就可以了 nghĩa là chỉ cần làm đến đó là được.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-007,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,不但……而且……,,不但…而且… thêm một ý cùng đúng và thường nhấn mạnh ý sau.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-008,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,把+物+放在……,,把加 đồ vật加放在… dùng để nói đặt đồ vật vào vị trí nào.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-009,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,让+人+形容词,,让加 người加 tính từ nghĩa là làm cho ai có cảm giác hay trở nên thế nào.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-15:audit-grammar-010,boya-elementary-ii:lesson-15,boya-elementary-ii,初级起步篇 II,lesson-15,15,我喜欢的咖啡厅,可以+V,,可以加 động từ diễn tả cho phép hoặc khả năng.,translated_subagent_draft,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,V+一下儿；如果……就……；又……又……；V+着；越来越……；……就可以了；这儿的音乐让人很放松。；这儿咖啡不但种类多，而且味道好。；把糖放在盘子里一起拿过来好吗？；现在生活真是越来越方便了。,活动对话；参考句式／常用句子,159,148,159;160,148;149,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-16:audit-grammar-001,boya-elementary-ii:lesson-16,boya-elementary-ii,初级起步篇 II,lesson-16,16,母校聚会,除了……以外,,除了…以外 dùng để nói ngoài người vật hay phạm vi đã nêu ra.,translated_subagent_draft,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,参考句式；常用句子,166,155,166;167,155;156,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-16:audit-grammar-002,boya-elementary-ii:lesson-16,boya-elementary-ii,初级起步篇 II,lesson-16,16,母校聚会,别+V,,别加 động từ dùng để ngăn hoặc khuyên đừng làm việc gì.,translated_subagent_draft,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,参考句式；常用句子,166,155,166;167,155;156,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-16:audit-grammar-003,boya-elementary-ii:lesson-16,boya-elementary-ii,初级起步篇 II,lesson-16,16,母校聚会,一边……一边……,,一边…一边… diễn tả hai hành động xảy ra đồng thời.,translated_subagent_draft,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,参考句式；常用句子,166,155,166;167,155;156,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-ii:lesson-16:audit-grammar-004,boya-elementary-ii:lesson-16,boya-elementary-ii,初级起步篇 II,lesson-16,16,母校聚会,真是太……了,,真是太…了 dùng để cảm thán mức độ rất cao.,translated_subagent_draft,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,除了……以外；别+V；一边……一边……；真是太……了；我一回到母校，就会有一种熟悉的感觉。；我记得那时我经常一边喝咖啡，一边看书。；你现在还像上大学时候那样每天晚上跑步吗？；别担心，大家会找到共同话题。,参考句式；常用句子,166,155,166;167,155;156,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
